"고시년도","회차","개최일자","안건일련번호","소관부서","안건제목","심의결과","개요"
"2010","16","2010-09-15 00:00:00.0","2","주거정비과","면목5 주택재건축 정비계획 및 정비구역 변경 지정","보류","○ 위 치 : 중랑구 면목동 171-7 일대
 ○ 면 적 : 16,625㎡ → 17,771㎡
 ○ 내 용 : 용적률 235% → 250% 이하, 층수 최고 31층→42층 이하"
"2010","16","2010-09-15 00:00:00.0","3","주거정비과","독산2 주택재건축 정비계획 및 정비구역 지정","조건부가결","○ 위 치 : 금천구 독산동 958-32 일대
 ○ 면 적 : 105,309㎡
 ○ 내 용 : 용적률 249.3% 이하, 층수 평균 18층 이하"
"2010","16","2010-09-15 00:00:00.0","5","도심재정비1담당관","수송 도시환경정비계획 및 정비구역 지정","수정가결","&#9702; 위 치 : 종로구 수송동 146번지 2호 일대
 &#9702; 면 적 : 73,644.0㎡
 &#9702; 내 용 : 정비계획 수립 및 정비구역 지정"
"2010","16","2010-09-15 00:00:00.0","6","도심재정비1담당관","내자&#8228;필운 도시환경정비계획 및 정비구역 지정","보류","&#9702; 위 치 : 종로구 내자동 81번지 일대
 &#9702; 면 적 : 20,877㎡
 &#9702; 내 용 : 정비계획 수립 및 정비구역 지정"
"2010","16","2010-09-15 00:00:00.0","7","도시관리과","도시관리계획(용도지역:취락지구)변경","원안가결","○ 위 치 : 강동구 암사동 102-4 일대(서원마을)
 ○ 면 적 : 32,882㎡
 ○ 내 용 : 취락지구 변경(28,062㎡→32,882㎡)"
"2010","16","2010-09-15 00:00:00.0","1","주거정비과","도시&#8228;주거환경정비기본계획 변경(주택재건축사업 부문)","수정가결","○ 위 치 : 강북구 수유동 486-2번지 일대 외 2개소
 ○ 면 적 : 91,000㎡
 ○ 내 용 : 주택재건축 정비예정구역 지정"
"2010","16","2010-09-15 00:00:00.0","9","주거정비과","도시&#8228;주거환경정비기본계획 변경(주택재건축사업부문)","조건부가결","○ 위치 : 종로구 신영동 214
 ○ 면적 : 49,000㎡
 ○ 내용 : 주택재건축 정비예정구역 지정"
"2006","16","2006-09-06 00:00:00.0","7","토지관리과","시범 재정비촉진지구(예정지) 토지거래허가구역 지정","원안가결","시범 재정비촉진지구 예정지(세운상가 주변지역)
    - 면  적 : 381,839㎡
    - 필지수 : 4,269필지
    - 지정기간 : 5년(2006.9.~ 2011.9.)"
"2006","16","2006-09-06 00:00:00.0","10","지역중심개발반","도시환경정비기본계획 변경 결정","보류","미아 균형발전촉진지구 도시환경정비기본계획 변경결정
    - 구역명 : 강북3 도시환경정비예정구역
    - 면  적 : 23,995㎡
    - 내  용 : 도시환경정비예정구역 신설 및
              도시환경정비기본계획 수립"
"2006","16","2006-09-06 00:00:00.0","1","시설계획과","도시계획시설(시장) 변경결정
  (폐지), 용적률 및 층수완화","수정가결","위 치 : 서대문구 북가좌동 338-19일대 (서부중앙시장)
    - 도시계획시설(시장) 폐지 : A=2,531.9㎡
    - 용적률완화 : 400%이하→449.77%이하
   - 층수완화 
       : 제2종일반주거지역 7층이하→12층이하"
"2006","16","2006-09-06 00:00:00.0","2","시설계획과","도시계획시설(학교) 자연경관
 지구내 건축물 높이제한 완화","조건부 가결","위 치 : 서대문구 신촌동 134번지 일대(연세대)
    - 기정 3층12m이하 
     → 완화 해발고도70m이내:7층28m이하(1개동)
             해발고도70m이상:5층20m이하(1개동)"
"2006","16","2006-09-06 00:00:00.0","3","시설계획과","도시계획시설(학교) 제2종일반
 주거지역 및 자연경관지구내
 건축물 높이제한 완화","원안가결","성동구 행당동 17번지 일대(한양대)
    - 경관지구 : 3층12m이하 → 7층28m이하(2개동)
    - 제2종일반주거지역 : 7층 → 10층이하 (1개동)"
"2006","16","2006-09-06 00:00:00.0","4","시설계획과","도시계획시설(학교) 자연경관
 지구내 건축물 높이제한 완화","원안가결","종로구 명륜동3가 53-21일대(성균관대)
    - 3층12m이하 → 5층25m이하(1개동)"
"2006","16","2006-09-06 00:00:00.0","6","시설계획과","도시계획시설(도로&#65381;철도&#65381;주차장) 변경결정","원안가결","동대문구 전농동 680번지 일대
            (청량리 균형발전촉진지구 일대)
    -  도로변경 : B=6~43m, L=305m
                → B=18~23m, L=295m
    -  철도변경 : 154,802㎡→154,398㎡ (감403.8㎡)
    -  주차장변경 : 면적 증감없이 형상변경
                    ( 7,170㎡ )"
"2006","19","2006-11-01 00:00:00.0","3","시설계획과","도시계획시설(하수도,공공청사)
  결정 및 변경결정","원안가결","○ 하수도 변경결정 
    (중랑물재생센타)
   - 위 치 : 성동구 송정동 73 일대
   - 규 모 
 794,493㎡ → 782,593㎡
              (감 11,900㎡)
 ○ 공공청사 결정 
    (성동도로관리사업소)
   - 위 치 : 성동구 용답동 250 일대
   - 규 모 : 11,900㎡"
"2006","19","2006-11-01 00:00:00.0","2","도시계획과","도시관리계획 용도지역 변경결정","원안가결","○ 노원구 공릉동 51-1번지 일대
     (육군사관학교 군숙소 부지)
    - 면적 : 79,101㎡"
"2008","1","2008-01-16 00:00:00.0","5","시설계획과","도시계획시설(연세대학교) 건축물   높이제한 완화","보류","○ 위치 : 서대문구 신촌동 134번지 일대 (연세대학교)
 ○ 내용
   - 자연경관지구내 높이제한 완화(1개동)
     &#8228; 기준 3층12m이하 → 완화 6층24m이하"
"2008","1","2008-01-16 00:00:00.0","4","시설계획과","도시계획시설(철도) 변경결정","원안가결","○ 철도 변경(지하철5호선 환기구)
   - 위치 : 광진구 군자동 502 일대
   - 면적 : 기정 423㎡, 변경 457.56㎡(증34.56㎡)
   - 사유 : 지구단위계획구역 내 건물신축과 관련 조건 부여된 완화차로(1차로) 확폭에 저촉되는 지하철 환기구 이설"
"2008","1","2008-01-16 00:00:00.0","2","도시관리과","도시&#8228;건축공동위원회 운영개선방안","원안가결","○ 도시&#8228;건축공동위원회의 효율적인 운영을 위하여 지구단위계획과 정비계획을 분리 심의하는 방안 
   - 제1도시 &#8228; 건축공동위원회(정비사업) 
   - 제2도시 &#8228; 건축공동위원회(지구단위계획) "
"2008","1","2008-01-16 00:00:00.0","3","시설계획과","도시계획시설(공원) 결정","원안가결","○ 위치 : 서초구 서초동 431-5번지 일대
 ○ 내용 : 소공원 4,679㎡ 결정 (신설)"
"2008","17","2008-10-22 00:00:00.0","6","주거정비과","도시 ·주거환경정비기본계획 변경
 (정비예정구역 변경)","보류","○ 위 치 : 성북구 종암동 10-1 일대
 ○ 내 용 : 구역 확장 및 사업방식 변경
   - 면 적 : 1.9ha → 6.2ha  "
"2008","17","2008-10-22 00:00:00.0","7","토지관리과","토지거래허가구역 재지정","보류","○ 내 용 : 제2차 뉴타운지역 12구역
   - 지정기간 : 5년"
"2008","17","2008-10-22 00:00:00.0","8","시설계획과","도시계획시설(학교) 결정","원안가결","○ 위 치 : 동대문구 휘경동
              43-1
            (휘봉고등학교)
 ○ 면 적 : 12,878㎡"
"2008","17","2008-10-22 00:00:00.0","9","시설계획과","도시계획시설(체육시설, 수도공급설비) 변경결정","원안가결","○ 위 치 : 광진구 구의동 164  
              일대
 ○ 내 용
   - 체육시설 : 39,289㎡ → 
     36,873㎡  (감2,416㎡)
   - 수도공급설비 : 163,077㎡  
      → 174,921㎡ (증11,844㎡)"
"2008","17","2008-10-22 00:00:00.0","2","주거정비과","도시 ·주거환경정비기본계획 변경
 (정비예정구역 변경)","원안가결","○ 위 치 : 서대문구 홍제동 104-41 일대
 ○ 내 용 : 구역 확장
   - 면 적 : 2.0ha → 2.7ha "
"2008","17","2008-10-22 00:00:00.0","5","주거정비과","도시 ·주거환경정비기본계획 변경
 (정비예정구역 변경)","조건부가결","○ 위 치 : 성북구 성북동 179-68 일대
 ○ 내 용 : 구역 확장 
   - 면 적 : 9.9ha → 12.8ha "
"2008","17","2008-10-22 00:00:00.0","1","주거정비과","도시 ·주거환경정비기본계획 변경
 (정비예정구역 변경)","원안가결","○ 위 치 : 중구 신당동 321 일대
 ○ 내 용 : 구역 확장 
   - 면 적 : 2.4ha → 5.9ha  "
"2008","17","2008-10-22 00:00:00.0","3","주거정비과","도시 · 주거환경정비기본계획 변경
 (용적률 인센티브 산정식)","원안가결","○ 내 용 : 용적률 인센티브 산정식 변경
   - 개발가능용적률 
    = 허용용적률+계획(기준)용적률×.1.3a"
"2008","17","2008-10-22 00:00:00.0","4","주거정비과","도시 ·주거환경정비기본계획 변경
 (정비예정구역 변경)","보류","○ 위 치 : 구로구 고척동 311-14 일대
 ○ 내 용 : 구역 확장 
   - 면 적 : 6.0ha → 11.6ha "
"2008","17","2008-10-22 00:00:00.0","10","시설계획과","도시계획시설(유원지) 세부시설 조성계획 결정 및 건축물 높이제한 완화","보류","○ 위 치 : 강북구 우이동 
              산14-3
 ○ 내 용
   - 세부시설 조성계획 결정 
      (135,344㎡)
   - 건축물 높이제한 완화
     (5층 20m → 7층 28m)"
"2009","12","2009-07-15 00:00:00.0","5","시설계획과","도시계획시설(문화시설) 결정","보류","○ 위치 : 서대문구 홍은동 265-439 일대
 ○ 면적 : 3,787㎡"
"2009","12","2009-07-15 00:00:00.0","6","시설계획과","도시계획시설(학교) 결정(변경)","원안가결","○ 위 치 : 서초구 반포동 5-1
 ○ 면 적 : 10,548㎡
 ○ 내 용 : 시설의 세분 변경
   - 초등학교 폐지 → 각종학교(외국인학교) 결정"
"2009","12","2009-07-15 00:00:00.0","7","시설계획과","도시계획시설(공원) 변경결정","원안가결","○ 위 치 : 강서구 화곡동 산 162-1 일대
 ○ 내 용 : 공원 추가결정
   - 근린공원 23,210㎡ → 27,658㎡ (증4,448㎡)"
"2009","12","2009-07-15 00:00:00.0","9","시설계획과","도시계획시설(주차장) 결정","원안가결","○ 위 치 : 양천구 신월동 263
 ○ 도시계획시설(주차장) 결정내용
   - A=8,000㎡(B=40m, L=200m)
   - 가로공원길(중로2-141호) 지하에 중복결정"
"2009","12","2009-07-15 00:00:00.0","3","도심재정비1담당관","사직2구역 
 도시환경정비구역 지정","수정가결","○ 위 치 : 종로구 사직동 311-10 일대
 ○ 내 용 : 도시환경정비구역 지정 "
"2009","12","2009-07-15 00:00:00.0","8","시설계획과","도시계획시설(녹지) 결정","원안가결","○ 위 치 : 강동구 암사동 90-14 일대 외 1개소
 ○ 내 용 : 녹지신설 (3,490㎡)"
"2009","12","2009-07-15 00:00:00.0","1","주거정비과","주택재개발정비계획변경
 (주택재개발/주거환경개선부문)","조건부가결","○ 위 치 : 중구 만리동2가 
              176-1 일대
 ○ 내 용 : 층수완화
              (16층 → 18층)
 ○면 적 : 67,278㎡ "
"2009","12","2009-07-15 00:00:00.0","4","도심재정비1담당관","도시&#8228;주거환경정비기본계획 변경 결정
 (도시환경정비사업부문)","수정가결","○위 치 : 성동구 성수동2가 257-2 일대
 ○내 용
   - 정비예정구역의 변경 (성동 1구역 신설) 
   - 건폐율, 용적률 등 건축 계획 및 임대주택 계획 등"
"2009","12","2009-07-15 00:00:00.0","2","도심재정비1담당관","공평구역 제1,2,4지구 
 도시환경정비구역 변경 지정","보류","○ 위 치 : 종로구 공평동 5-1 일대
 ○ 내 용
   - 공평구역 제1,2,4 각각의 지구를 하나의 지구로 통합
   - 도시환경정비구역 변경 지정 "
"2008","10","2008-06-18 00:00:00.0","1","시설계획과","도시계획시설 변경결정(폐지)","보류","○ 위 치 : 강남구 논현동 119
 ○ 사 유 : 도시계획시설(시장) 폐지
   - 면 적 : 3,101.5㎡"
"2008","10","2008-06-18 00:00:00.0","2","시설계획과","도시계획시설(공공청사, 근린공원, 수도, 도로) 변경결정","수정가결","○ 위 치 : 성북구 상월곡동 산7-4 일대
 ○ 내 용 : 청량공원 → 서울국유림관리소(3,861㎡)
 ○ 위 치 : 성북구 석관동 산1-5 일대(대체공원 결정)
 ○ 내 용 : 수도 → 공원(36,972㎡) "
"2008","10","2008-06-18 00:00:00.0","3","시설계획과","도시계획시설(주차장) 결정","조건부가결","○ 위 치 : 마포구 망원동 403-2
 ○ 면 적 : 3,152.4㎡, 주차장 : 192면"
"2010","11","2010-06-03 00:00:00.0","1","시설계획과","도시계획시설(학교) 건축물 
 높이제한 완화","원안가결","○ 위 치 : 도봉구 쌍문동 419 일대(덕성여자대학교)
 ○ 면 적 : 195,657㎡
 ○ 내 용 : 제2종일반주거지역내 신축건물(1동) 높이완화"
"2010","11","2010-06-03 00:00:00.0","3","주택공급과","성보아파트 주택재건축 정비구역  예정 법적상한용적률 완화 결정","수정가결","○ 위 치 : 강남구 역삼동 709외 2(청담&#8228;도곡아파트 지구)
 ○ 면 적 : 18,549.70㎡
 ○ 내 용 : 법적상한용적률 256.77%"
"2010","11","2010-06-03 00:00:00.0","4","주거정비과","방배6 주택재건축 정비계획 및 정비구역 지정","보류","○ 위치 : 서초구 방배동 818-14번지 일대
 ○ 면적 : 63,289.1㎡
 ○ 내용 : 용적률 250%, 평균층수 18층 이하"
"2010","11","2010-06-03 00:00:00.0","6","주거정비과","구의1 주택재건축 정비계획 및 정비구역 변경지정","보류","○ 위 치 : 광진구 구의동 122-2
 ○ 면 적 : 48,362㎡
 ○ 내 용 : 용적률 273,32%, 최고 28층"
"2010","11","2010-06-03 00:00:00.0","9","주거정비과","시흥1 주택재건축 정비계획 및 정비구역 지정","보류","○ 위치 : 금천구 시흥동 881번지 일대
 ○ 면적 : 11,437.5㎡
 ○ 내용 : 용적률 219.0%, 평균층수 13층 이하"
"2010","11","2010-06-03 00:00:00.0","5","주거정비과","방배7 주택재건축 정비계획 및 정비구역 지정","보류","○ 위치 : 서초구 방배동 891-3번지 일대
 ○ 면적 : 17,560㎡
 ○ 내용 : 용적률 237.8%, 평균층수 18층 이하"
"2010","11","2010-06-03 00:00:00.0","10","주거정비과","면목3 주택재건축 정비구역 예정 법적상한용적률 결정","원안가결","○ 위치 : 중랑구 면목동 164-10번지 일대
 ○ 면적 : 68,230.5㎡
 ○ 내용 : 예정법적상한용적률 : 300%"
"2010","11","2010-06-03 00:00:00.0","2","시설계획과","도시계획시설(시장) 변경결정","원안가결","○ 위 치 : 중구 을지로1가 180-6번지 일대 외 10개소
 ○ 규 모 : 11개소,   35,525.8㎡
    - 백화점1, 아파트단지내 상가4, 아케이드4, 지하상가2
 ○ 내 용 : 기능이 상실된 시장에 대한 도시계획시설 (시장) 변경(폐지)"
"2010","11","2010-06-03 00:00:00.0","7","주거정비과","월계2 주택재건축 정비구역 예정 법적상한용적률 결정","원안가결","○ 위치 : 노원구 월계동 633-31번지 일대
 ○ 면적 : 43,303㎡
 ○ 내용 : 예정법적상한용적률 : 280.37%"
"2010","11","2010-06-03 00:00:00.0","8","주거정비과","독산1 주택재건축 정비계획 및 정비구역 지정","조건부가결","○ 위치 : 금천구 독산동 144-45번지 일대
 ○ 면적 : 13,518㎡
 ○ 내용 : 용적률 217.0%, 평균층수 13층 이하"
"2004","6","2004-04-07 00:00:00.0","1","시설계획과","도시계획시설(공원)변경 결정 
 ","원안가결","ㅇ 구로구 구로동 394-84일대
    - 면 적 : 2,012㎡ → 1,999㎡ 
              (감 : 13㎡)
 "
"2004","6","2004-04-07 00:00:00.0","3","시설계획과","도시계획시설(녹지) 결정
 ","수정가결","ㅇ 종로구 권농동 93일대
    - 면 적: 2,132㎡
 "
"2004","6","2004-04-07 00:00:00.0","4","주거정비과","신공덕제5주택재개발정비구역
 (변경)지정
 ","수정가결","ㅇ 마포구 신공덕동 49-3번지 일대
   - 면    적 : 14,300㎡ → 14,327.7㎡
   - 건축계획변경 : 5개동 18층 → 
                    3개동 25층
 "
"2004","6","2004-04-07 00:00:00.0","5","주거정비과","익선도시환경정비구역 지정
 ","조건부가결","ㅇ 종로구 익선동 165번지 일대
   - 면    적 : 31,125㎡
   - 건축규모 : 건폐율 60%이하, 용적률
                450%이하, 14층 이하(50m 이하)
 "
"2004","6","2004-04-07 00:00:00.0","6","주거정비과","마포로1구역도시환경 정비구역
 (변경)지정
 ","수정가결","ㅇ 마포구 공덕동 445번지 일대
   - 면    적 : 198,136㎡ →249,777㎡
   - 건축규모 : 건폐률 60%이하, 용적률 500%이하,높이 70m 이하
 "
"2004","13","2004-07-21 00:00:00.0","7","시설계획과","도시계획시설(공공청사,공원) 결정 및 변경결정
 ","조건부가결","ㅇ 중구 광희동 1가 252일대
   - 공원 변경 : 1,696㎡ → 
                 1,500㎡ (감 196㎡)
   - 공공청사 신설 : 402.2㎡
 ㅇ 중구 쌍림동 151-160
   - 대체공원 : 205.6㎡
 "
"2007","15","2007-10-04 00:00:00.0","8","시설계획과","도시계획시설(쓰레기 적환장) 변경결정(폐지)","원안가결","○ 위치 : 관악구 봉천7동 1510-1
 ○ 면적 : 166.4㎡
 ○ 도시계획현황 : 제2종일반주거지역(7층이하), 소로3류(입안중)
 ○ 내용 : 쓰레기 적환장 166.4㎡ 해제
    - 121.8㎡ : 6m도로 변경결정(관악구)
    -  44.6㎡ : 폐지"
"2007","15","2007-10-04 00:00:00.0","10","도시계획과","도시관리계획(용도지구:미관지구)
 변경결정","원안가결","○ 위치 : 구로구 구로동 1133번지 일대
           (시흥대로 ; 시흥 I.C주변)
 ○ 연장 : 200m
 ○ 내용 : 중심지미관지구 위치변경
           폭 12m,  연정 200m"
"2007","15","2007-10-04 00:00:00.0","12","도시계획과","도시관리계획(용도지구:최고고도지구) 변경결정  ","원안가결","○ 위치 : 광진구 구의동 75-5번지 일대
 ○ 면적 : 6,879㎡ 
 ○ 내용 : 최고고도지구 변경 
           3층, 12m이하 → 4층, 20m이하"
"2007","15","2007-10-04 00:00:00.0","3","주거정비과","도시·주거환경정비기본계획 변경
 (마포구 현석동)","원안가결","○ 위치 : 마포구 현석동 108번지 일대
 ○ 면적 : 3.2ha
 ○ 내용 : 검토대상구역 → 정비예정구역"
"2007","15","2007-10-04 00:00:00.0","4","주거정비과","도시·주거환경정비기본계획 변경
 (서대문구 홍은2동)","원안가결","○ 위치 : 서대문구 홍은2동 19-19번지 일대
 ○ 면적 : 2.3ha
 ○ 내용 : 정비예정구역 신규 지정"
"2007","15","2007-10-04 00:00:00.0","5","시설계획과","도시계획시설(주차장) 결정","수정가결","○ 위치 : 영등포구 대림동 780 일대
 ○ 면적 : 3,320㎡
 ○ 도시계획현황 : 제1종일반주거지역, 체육시설"
"2007","15","2007-10-04 00:00:00.0","6","시설계획과","도시계획시설(서울대학교) 건축물 높이제한 완화","수정가결","○ 위치 : 관악구 신림동 산56-1번지 일대 (서울대학교)
 ○ 내용 
   - 자연녹지지역내 높이제한 완화(8개동)
     · 기준 4층 → 완화 8층이하 외"
"2010","6","2010-03-17 00:00:00.0","1","뉴타운사업1담당관","미아균형발전촉진지구 내 신길음1 도시환경정비구역 지정","조건부가결","○ 위 치 : 성북구 길음동 31-1번지 일대 
 ○ 내 용 : 도시환경정비구역 지정 (면적 : 8,390㎡) 및 정비계획 수립
    - 용적률 : 기준 300%, 허용 500%, 상한 670%이하
    - 높  이 : 100m이하 "
"2010","6","2010-03-17 00:00:00.0","4","시설계획과","도시계획시설(학교) 건축물 높이제한 완화","원안가결","○ 위치 : 송파구 방이동 88-15 일대(한국체육대학교)
 ○ 내용 : 자연녹지지역 내 건축물 높이제한 완화
   - 기숙사 신축 1동(7층)"
"2010","6","2010-03-17 00:00:00.0","5","시설계획과","도시계획시설(도로) 결정","원안가결","○ 위치 : 관악구 신림동 566 ~ 봉천동 256
           (신림~봉천간 터널)
 ○ 규모 : B=12~50m, L=4,801m (보조간선)"
"2010","6","2010-03-17 00:00:00.0","7","주거정비과","대림1 주택재건축 정비구역 예정 법적상한용적률 결정","원안가결","○ 위 치 : 영등포구 대림동 929-56번지 일대
 ○ 면 적 : 12,816㎡
 ○ 내 용 : 예정 법적상한용적률 : 250%"
"2010","6","2010-03-17 00:00:00.0","10","주거정비과","면목1 주택재건축 정비구역 변경&nbsp;지정","보류","○ 위 치 : 중랑구 면목동 520-19번지 일대
 ○ 면 적 : 24,344(기정15,023㎡)
 ○ 내 용 : 용적률 : 249%, 평균층수&nbsp; 13.8층(최고 16층)"
"2010","6","2010-03-17 00:00:00.0","6","주거정비과","신수2 주택재건축 정비구역 지정","수정가결","○ 위 치 : 마포구 신수동 255-7번지 일대
 ○ 면 적 : 17.264㎡
 ○ 내 용 : 용적률 : 239.5%, 층수 18층(최고18층)"
"2010","6","2010-03-17 00:00:00.0","2","도시계획과","관광숙박시설 용적률 완화 심의","조건부가결","○ 위 치 : 강남구 논현동 236-8, 9 
 ○ 내 용 : 관광숙박시설 신축에 따른 용적률 완화   
    - 용적률:799.78%→903.11%(최대완화가능 용적률 960%)"
"2010","6","2010-03-17 00:00:00.0","9","주거정비과","방배7 주택재건축 정비구역 지정","보류","○ 위 치 : 서초구 방배동 891-3번지 일대
 ○ 면 적 : 17,560㎡
 ○ 내 용 : 용적률:237.8%, 평균층수 18층(최고 19층)"
"2010","6","2010-03-17 00:00:00.0","3","도시계획과","준공업지역 내 공동주택 건립심의","보류","○ 위 치 : 도봉구 창동 596-5, 30
 ○ 면 적 : 2,305.5㎡
 ○ 내 용 : 도시관리계획 : 준공업지역, 준공업지역내 공장부지(이적지)에 공동주택 건립 심의"
"2010","6","2010-03-17 00:00:00.0","8","주거정비과","방배6 주택재건축 정비구역 지정","보류","○ 위 치 : 서초구 방배동 818-14번지 일대
 ○ 면 적 : 63,289㎡
 ○ 내 용 : 용적률 : 250%, 평균층수 18층(최고 23층)"
"2007","20","2007-12-20 00:00:00.0","3","도시계획과","도시관리계획(개발제한구역해제,제1종지구단위계획구역지정) 결정","원안가결","○ 위 치 : 노원구 중계본동 30-3일대
 ○ 면 적 : 190,317㎡ 
 ○ 변경내용
   - 개발제한구역 해제 :  147,117㎡
   - 제1종지구단위계획구역지정 : 190,317㎡ "
"2007","20","2007-12-20 00:00:00.0","5","시설계획과","도시계획시설(도로,철도) 결정(변경)","원안가결","○ 철도 폐지(지하철9호선 차량반입선)
   - 위치 : 강서구 개화동 399-13~산21
   - 개요 : 폭 5~22m, 연장 1,202m
 ○ 도로 신설
   - 위치 : 강서구 개화동 403-16~403-2
   - 개요 : 폭 19m, 연장 41m"
"2007","20","2007-12-20 00:00:00.0","4","자연생태과","2011년 개발제한구역관리계획
 (경미한 사항) 변경","원안가결","○ 화양변전소 송전철탑 이설
 &#8228; 위    치 : 강동구 고덕동 108번지
 &#8228; 형질변경 : 1,582㎡
 &#8228; 시설현황 : 송전철탑이설 2기, 전력구터널 55.6m, 진입도로 52m
 ○ 고덕빗물펌프장 증설
 &#8228; 위    치 : 강동구 고덕동 360번지
 &#8228; 부지면적 : 13,707㎡ 
 &#8228; 시설규모 : 빗물펌프장 1동 (건축연면적 1,187㎡), 변전소 1개소, 모타펌프 9개(850마력) 
 &#8228; 건축연면적  1,187.85 ㎡ → 1,549.53㎡ ( 증 361.68㎡)"
"2007","20","2007-12-20 00:00:00.0","6","도시관리과","도시개발구역 변경 및 개발계획
  변경","원안가결","○ 위 치 : 강동구 강일동 360번지 일대
 ○ 면 적 : 911,429.4㎡
 ○ 변경내용
   - 법면부지 제척에 따른 구역변경
    &#8228; 911,429.4㎡ → 891,412.4㎡ (감20,017㎡)
   - 공원 &#8228; 녹지면적 변경 (증 2,167㎡)
   - 공공청사 위치변경 "
"2007","2","2007-02-07 00:00:00.0","3","시설계획과","도시계획시설(학교) 높이제한
  완화","원안가결","○ 자연경관지구내 학교 높이제한 완화
     (배봉초등학교)
   - 위 치 : 동대문구 전농동 3-111번지 일대
   - 내 용 : 4개동 높이완화
               (3층12m이하→4층18m이하)"
"2007","2","2007-02-07 00:00:00.0","1","도시계획과","도시관리계획(용도지구:자연경관   지구) 변경결정","보류","○ 강서구 화곡동 1134-7일대 (봉제산근린공원 주변)
   - 면적 : 123,316→64,923㎡(감 58,393㎡)
   - 변경내용 : 자연경관지구 일부 해제"
"2008","21","2008-12-24 00:00:00.0","11","시설계획과","도시계획시설(공원) 변경 결정","원안가결","○ 위 치 : 남산도시자연공원
 ○ 내 용 : 남산도시자연공원 일부를 근린공원으로 변경
   - 도시자연공원 : 2,898,312㎡ ⇒ 1,786,508㎡
    (감1,111,804㎡)
   - 근린공원(4개소) : 0㎡ ⇒ 1,111,804㎡
   (증1,111,804㎡)"
"2008","21","2008-12-24 00:00:00.0","16","주거정비과","도시 · 주거환경정비기본계획 변경(주택재개발 정비예정구역)","보류","○ 위 치 : 서대문구 홍은동 8-1093 일대
 ○ 내 용 : 신규 지정 
   - 면 적 : 2.5ha "
"2008","21","2008-12-24 00:00:00.0","2","도시계획과","도시관리계획(용도지역) 변경 결정","원안가결","○ 위 치 : 서대문구 홍제동 9-81 일대
 ○ 내 용 : 자연녹지지역 ⇒ 제1종일반주거지역(32,845㎡)"
"2008","21","2008-12-24 00:00:00.0","3","도시계획과","도시관리계획(용도지역) 변경 결정","보류","○ 위 치 : 동대문구 신설동 96 일대
 ○ 내 용 
   - 제2종 일반주거지역(7층이하) ⇒ 준주거지역(2,624㎡)
   - 제2종 일반주거지역 ⇒ 제3종 일발주거지역(17,530㎡)
   - 제3종 일반주거지역 ⇒ 준주거지역(24,123㎡)
   - 준주거지역 ⇒ 일반상업지역(10,751㎡)"
"2008","21","2008-12-24 00:00:00.0","4","도시계획과","도시관리계획(용도지구:취락지구) 결정","수정가결","○ 위 치 : 종로구 평창동 260 일원 등 22개소
 ○ 내 용 : 개발제한구역내 취락지구 결정"
"2008","21","2008-12-24 00:00:00.0","8","시설계획과","초·중·고교 건축범위 일괄 결정","수정가결","○ 위 치 : 서울시 소재 초·중·고교 96개소
 ○ 내 용 : 위치, 면적 및 건폐율, 용적률, 높이의 범위 결정"
"2008","21","2008-12-24 00:00:00.0","9","시설계획과","도시계획시설(철도) 결정","보류","○ 위 치 : 강북구 우이동 325번지 일대
                      ~ 동대문구 신설동 32-41번지일대
 ○ 내 용 : (본선) 연장 10,712m, 면적 99,073㎡
            차량기지 1개소, 정거장 13개소"
"2008","21","2008-12-24 00:00:00.0","14","주거정비과","도시 · 주거환경정비기본계획 변경
 (주택재건축사업부문) ","원안가결","○ 위 치 : 강북구 번동 441-3 일대
 ○ 내 용 : 신규 지정 
   - 면 적 : 3.3ha "
"2008","21","2008-12-24 00:00:00.0","5","시설계획과","도시계획시설(공공청사) 결정","수정가결","○ 위 치 : 용산구 용산동3가 1번지 일대
 ○ 면 적 : 279,980.7㎡"
"2008","21","2008-12-24 00:00:00.0","6","시설계획과","도시계획시설(학교) 건축물 높이제한 완화","수정가결","○ 위 치 : 마포구 신수동 1-1 일대(서강대학교)
 ○ 면 적 : 158,900㎡
 ○ 내 용 : 제2종일반주거지역(7층이하)내 신설건축물
            (국제인문관/개교50주년기념관) 높이완화
            기준 7층이하 → 완화 11층 이하"
"2008","21","2008-12-24 00:00:00.0","12","뉴타운사업1담당관","도시 · 주거환경정비기본계획 변경","원안가결","○ 위 치 : 미아 균형발전촉진지구(성북구)
 ○내 용
    - 정비예정구역의 변경 (신길음2구역 신설) 
    - 도시환경정비기본계획(기반시설 계획 및 건축 계획 등)
      수립 "
"2008","21","2008-12-24 00:00:00.0","15","주거정비과","도시 · 주거환경정비기본계획 변경
 (주택재건축사업부문)","원안가결","○ 위 치 : 관악구 봉천동 634 일대
 ○ 내 용 : 신규 지정 
   - 면 적 : 1.2ha"
"2008","21","2008-12-24 00:00:00.0","13","주거정비과","도시 · 주거환경정비기본계획 변경
 (주택재건축사업부문) ","보류","○ 위 치 : 광진구 노유동 236 일대
 ○ 내 용 : 신규 지정 
   - 면 적 : 4.1ha "
"2008","21","2008-12-24 00:00:00.0","17","주거정비과","도시 · 주거환경정비기본계획 변경(주택재개발 정비예정구역)","보류","○ 위 치 : 성북구 종암동 10-1 일대
 ○ 내 용 : 구역확장 및 사업방식 변경 
   - 주택재건축 ⇒ 주택재개발"
